NAME,INSTALLED,FIXED-IN,TYPE,VULNERABILITY,SEVERITY
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-33744,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-3344,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-3303,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-3169,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-3115,Medium
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-3111,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-3108,Medium
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-3107,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-3061,Medium
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-2991,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-29901,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2022-2873,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-28389,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-28388,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-28356,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-26966,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-2663,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-26373,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-25375,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-25258,Medium
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-2503,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-24959,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-23960,Medium
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-2380,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-2318,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-2153,Medium
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2022-21499,Medium
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-20572,Medium
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-20423,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-20369,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-20154,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-20132,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-20008,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1975,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1974,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1516,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-1462,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-1280,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1205,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1204,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1198,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1195,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-1184,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1016,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-0854,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-0812,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-0617,Medium
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-0494,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-0487,Medium
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2022-0480,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-0322,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-0002,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-0001,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-45868,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-45480,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-45095,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2021-44879,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-43976,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-43975,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-43389,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-42739,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-4203,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2021-4159,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-4155,Medium
linux-libc-dev,4.19.132-1,4.19.235-1,deb,CVE-2021-4149,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-4135,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-4002,Medium
linux-libc-dev,4.19.132-1,4.19.171-1,deb,CVE-2021-39657,Medium
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2021-39656,Medium
linux-libc-dev,4.19.132-1,4.19.171-1,deb,CVE-2021-39648,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-39633,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-38208,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-38204,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-38199,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-38198,Medium
linux-libc-dev,4.19.132-1,4.19.235-1,deb,CVE-2021-3772,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-3764,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2021-3759,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-3753,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-3744,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-3732,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-37159,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-3679,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2021-3669,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-3659,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-3573,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-3564,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-35477,Medium
linux-libc-dev,4.19.132-1,4.19.194-3,deb,CVE-2021-34693,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-34556,Medium
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2021-3428,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2021-33656,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2021-33655,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-33624,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-33098,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2021-33061,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-31916,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-31829,Medium
linux-libc-dev,4.19.132-1,4.19.171-1,deb,CVE-2021-3178,Medium
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2021-30002,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-29650,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-29647,Medium
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2021-29265,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-29264,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-29155,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-28972,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-28971,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-28964,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-28950,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-28715,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-28714,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-28713,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-28712,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-28711,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-28688,Medium
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2021-28038,Medium
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2021-27363,Medium
linux-libc-dev,4.19.132-1,4.19.177-1,deb,CVE-2021-26932,Medium
linux-libc-dev,4.19.132-1,4.19.177-1,deb,CVE-2021-26931,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-26401,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-20321,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-20320,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-20317,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2021-20292,Medium
linux-libc-dev,4.19.132-1,4.19.171-2,deb,CVE-2021-20177,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-0941,Medium
linux-libc-dev,4.19.132-1,4.19.171-1,deb,CVE-2021-0938,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-0920,Medium
linux-libc-dev,4.19.132-1,4.19.152-1,deb,CVE-2021-0605,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-0129,Medium
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-8694,Medium
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-4788,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2020-3702,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2020-36694,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2020-36691,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2020-36516,Medium
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2020-36322,Medium
linux-libc-dev,4.19.132-1,4.19.152-1,deb,CVE-2020-36312,Medium
linux-libc-dev,4.19.132-1,4.19.194-3,deb,CVE-2020-36311,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2020-36310,Medium
linux-libc-dev,4.19.132-1,4.19.171-2,deb,CVE-2020-36158,Medium
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-35508,Medium
linux-libc-dev,4.19.132-1,4.19.171-2,deb,CVE-2020-29660,Medium
linux-libc-dev,4.19.132-1,4.19.171-2,deb,CVE-2020-29568,Medium
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-28974,Medium
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-28941,Medium
linux-libc-dev,4.19.132-1,4.19.152-1,deb,CVE-2020-28915,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-28097,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2020-27835,Medium
linux-libc-dev,4.19.132-1,4.19.171-2,deb,CVE-2020-27830,Medium
linux-libc-dev,4.19.132-1,4.19.171-2,deb,CVE-2020-27825,Medium
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-27784,Medium
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-27777,Medium
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-27675,Medium
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-27673,Medium
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2020-27171,Medium
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2020-27170,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2020-26558,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2020-26541,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2020-26147,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2020-26145,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2020-26141,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2020-26139,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-26088,Medium
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-25704,Medium
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2020-25673,Medium
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-25656,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-25641,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-25285,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-25284,Medium
linux-libc-dev,4.19.132-1,4.19.152-1,deb,CVE-2020-25211,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-24490,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2020-16120,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-15780,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-15437,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-14390,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-14385,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-14331,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-14314,Medium
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2020-14304,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-12888,Medium
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2020-12364,Medium
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2020-12363,Medium
linux-libc-dev,4.19.132-1,4.19.152-1,deb,CVE-2020-12352,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-10781,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-0465,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-3874,Medium
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2019-20794,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-19813,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-19318,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-19082,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-19073,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-19072,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-19067,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-19054,Medium
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2019-19039,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-18808,Medium
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2019-16089,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-15794,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-15213,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-0149,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-0148,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-0147,Medium
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-0146,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1513,Low
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-3629,Low
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-3521,Low
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-33981,Low
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-32296,Low
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-24448,Low
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-45486,Low
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-3923,Low
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-38209,Low
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-38205,Low
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-3655,Low
linux-libc-dev,4.19.132-1,4.19.177-1,deb,CVE-2021-21781,Low
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-36766,Low
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2020-29374,Low
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-29371,Low
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2020-24588,Low
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2020-24587,Low
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2020-24586,Low
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-16166,Low
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2018-12928,Low
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4134,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-31085,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-26242,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-23039,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-23003,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-23000,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-20588,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-45885,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-45884,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-44034,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-44033,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-44032,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-41848,Negligible
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-33742,Negligible
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-33741,Negligible
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-33740,Negligible
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2022-29900,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-2961,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-27672,Negligible
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-26365,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-25265,Negligible
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-21166,Negligible
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-21125,Negligible
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-21123,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-1247,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-0400,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2021-3714,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2021-32078,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2021-26934,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2021-0929,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2020-35501,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2020-27820,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2020-11725,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-19378,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-19083,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-19070,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-19064,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-16234,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-16233,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-16232,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-16231,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-16230,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-16229,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-12615,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-12456,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-12455,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-12382,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-12381,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-12380,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-12379,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-12378,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2019-11191,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2018-17977,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2018-1121,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2017-13694,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2017-13693,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2017-0630,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2016-8660,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2016-10723,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2015-2877,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2014-9900,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2014-9892,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2012-4542,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2011-4917,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2011-4916,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2011-4915,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2010-5321,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2010-4563,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2008-4609,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2008-2544,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2007-3719,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2005-3660,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2004-0230,Negligible
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-47233,Unknown
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-46813,Unknown
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-34324,Unknown
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-2588,Unknown
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-2586,Unknown
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-22942,Unknown
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-3600,Unknown
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-34981,Unknown
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-0937,Unknown
openssh-client,1:7.9p1-10+deb10u2,1:7.9p1-10+deb10u3,deb,CVE-2023-38408,Critical
openssh-client,1:7.9p1-10+deb10u2,(won't fix),deb,CVE-2021-41617,High
openssh-client,1:7.9p1-10+deb10u2, ,deb,CVE-2021-36368,Negligible
openssh-client,1:7.9p1-10+deb10u2, ,deb,CVE-2020-15778,Negligible
openssh-client,1:7.9p1-10+deb10u2, ,deb,CVE-2020-14145,Negligible
openssh-client,1:7.9p1-10+deb10u2, ,deb,CVE-2020-12062,Negligible
openssh-client,1:7.9p1-10+deb10u2, ,deb,CVE-2019-6110,Negligible
openssh-client,1:7.9p1-10+deb10u2, ,deb,CVE-2019-16905,Negligible
openssh-client,1:7.9p1-10+deb10u2, ,deb,CVE-2018-15919,Negligible
openssh-client,1:7.9p1-10+deb10u2, ,deb,CVE-2016-20012,Negligible
openssh-client,1:7.9p1-10+deb10u2, ,deb,CVE-2008-3234,Negligible
openssh-client,1:7.9p1-10+deb10u2, ,deb,CVE-2007-2768,Negligible
openssh-client,1:7.9p1-10+deb10u2, ,deb,CVE-2007-2243,Negligible
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u3,deb,CVE-2022-2068,Critical
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u2,deb,CVE-2022-1292,Critical
openssl,1.1.1d-0+deb10u3,1.1.1d-0+deb10u7,deb,CVE-2021-3711,Critical
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u5,deb,CVE-2023-0464,High
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u4,deb,CVE-2023-0286,High
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u4,deb,CVE-2023-0215,High
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u4,deb,CVE-2022-4450,High
openssl,1.1.1d-0+deb10u3,1.1.1d-0+deb10u8,deb,CVE-2022-0778,High
openssl,1.1.1d-0+deb10u3,1.1.1d-0+deb10u7,deb,CVE-2021-3712,High
openssl,1.1.1d-0+deb10u3,1.1.1d-0+deb10u5,deb,CVE-2021-23840,High
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u6,deb,CVE-2023-3817,Medium
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u6,deb,CVE-2023-3446,Medium
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u5,deb,CVE-2023-2650,Medium
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u5,deb,CVE-2023-0466,Medium
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u5,deb,CVE-2023-0465,Medium
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u4,deb,CVE-2022-4304,Medium
openssl,1.1.1d-0+deb10u3,1.1.1n-0+deb10u4,deb,CVE-2022-2097,Medium
openssl,1.1.1d-0+deb10u3,1.1.1d-0+deb10u8,deb,CVE-2021-4160,Medium
openssl,1.1.1d-0+deb10u3,1.1.1d-0+deb10u6,deb,CVE-2021-3449,Medium
openssl,1.1.1d-0+deb10u3,1.1.1d-0+deb10u5,deb,CVE-2021-23841,Medium
